k_gene_id,module,k_species_id,k_species_name,ncbi_tax_id,aaseq
bmx:BMS_2937,md:bmx_M00035,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3011,md:bmx_M00035,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3034,md:bmx_M00035,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0979,md:bmx_M00045,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2192,md:bmx_M00045,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3420,md:bmx_M00045,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3421,md:bmx_M00045,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0515,md:bmx_M00049,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2185,md:bmx_M00049,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2502,md:bmx_M00049,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2539,md:bmx_M00049,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3279,md:bmx_M00049,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0491,md:bmx_M00050,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2034,md:bmx_M00050,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2185,md:bmx_M00050,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2502,md:bmx_M00050,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2522,md:bmx_M00050,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2523,md:bmx_M00050,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2598,md:bmx_M00050,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1907,md:bmx_M00052,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2185,md:bmx_M00052,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2534,md:bmx_M00052,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0616,md:bmx_M00063,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2532,md:bmx_M00063,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2533,md:bmx_M00063,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2535,md:bmx_M00063,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0135,md:bmx_M00082,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0136,md:bmx_M00082,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0489,md:bmx_M00082,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1327,md:bmx_M00082,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1884,md:bmx_M00082,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2790,md:bmx_M00082,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2791,md:bmx_M00082,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3269,md:bmx_M00082,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0467,md:bmx_M00083,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0580,md:bmx_M00083,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1431,md:bmx_M00083,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1432,md:bmx_M00083,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1433,md:bmx_M00083,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1444,md:bmx_M00083,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1717,md:bmx_M00083,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2055,md:bmx_M00083,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2792,md:bmx_M00083,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2794,md:bmx_M00083,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0149,md:bmx_M00086,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2863,md:bmx_M00086,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0202,md:bmx_M00087,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1821,md:bmx_M00087,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2000,md:bmx_M00087,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3396,md:bmx_M00087,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0234,md:bmx_M00093,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0237,md:bmx_M00093,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0238,md:bmx_M00093,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0305,md:bmx_M00093,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0478,md:bmx_M00093,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1312,md:bmx_M00115,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2301,md:bmx_M00115,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3051,md:bmx_M00115,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3169,md:bmx_M00115,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3170,md:bmx_M00115,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2662,md:bmx_M00118,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3010,md:bmx_M00118,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0570,md:bmx_M00120,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0603,md:bmx_M00120,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0607,md:bmx_M00120,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2650,md:bmx_M00120,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0856,md:bmx_M00133,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2130,md:bmx_M00133,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2131,md:bmx_M00133,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2134,md:bmx_M00133,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2135,md:bmx_M00133,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2246,md:bmx_M00133,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0211,md:bmx_M00155,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0219,md:bmx_M00155,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0220,md:bmx_M00155,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0221,md:bmx_M00155,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0224,md:bmx_M00155,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0009,md:bmx_M00157,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0010,md:bmx_M00157,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3434,md:bmx_M00157,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3435,md:bmx_M00157,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3436,md:bmx_M00157,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3437,md:bmx_M00157,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3438,md:bmx_M00157,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3439,md:bmx_M00157,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3440,md:bmx_M00157,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0497,md:bmx_M00169,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2943,md:bmx_M00169,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0141,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0142,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0229,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0587,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_0690,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1021,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1023,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1033,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1098,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1507,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_1894,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2029,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2030,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2148,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2299,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2711,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2773,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2789,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2980,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_2981,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3273,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3275,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3276,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3277,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3281,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3282,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3283,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3284,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3285,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3286,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3287,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3288,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3289,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3291,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3292,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3293,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3294,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3295,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3296,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3297,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3298,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3299,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3300,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
bmx:BMS_3301,md:bmx_M00178,bmx,Halobacteriovorax marinus,97084,
